r_shoulder_range,l_shoulder_range,r_elbow_avg,l_elbow_avg,wrist_y_range,shoulder_asymmetry,torso_angle_mean,frames,label
7.011022062122034,15.123111942530826,168.4212354958763,168.14562319241173,71.0,0.5364034803971205,1.3103349459358618,21,low_range
7.359502045885019,8.275807894219597,169.99054423867565,168.09373709975793,62.0,0.11072101479960517,2.261146097028405,23,low_range
7.915999210295126,6.880302567760992,168.90788242903227,171.69786207677143,89.0,0.13083586986557075,1.1973147329911573,22,low_range
16.40299423349147,9.669914021179515,172.7907941689307,171.48792922191086,65.0,0.41047872824123893,1.6692493516159645,22,low_range
8.371780295812162,12.316078153592674,171.92054619997944,173.14911006261408,70.0,0.32025599452938974,2.4498738415223555,19,low_range
9.342484820922056,9.515920396705358,172.84777229493804,170.81217355371868,76.0,0.0,2.9150939126364186,17,low_range
11.613537138206407,8.636785472846725,169.2710763912325,172.34021317801057,75.0,0.2563174018333067,1.897835133884684,16,low_range
8.243695069023318,7.230242627268122,174.58704515530772,169.55304050681798,70.0,0.1229366726049057,2.714655388921478,16,low_range
12.554467761823094,10.326518564470135,173.860008576276,169.1551275827141,77.0,0.17746265629260163,2.3231422075414128,20,low_range
8.067631933371242,5.133497674292343,175.24054093824938,169.8528369661492,69.0,0.3636921321288891,2.5301502449935884,17,low_range
5.942437146993022,13.97249229874518,172.81867720673907,170.41701724506694,70.0,0.5747045680943628,2.637011693856142,21,low_range
5.593807190387217,11.106777517283007,173.13707779497125,173.37593629164223,68.0,0.49636092181707797,1.5781778259177273,12,low_range
10.161986229301153,7.759123015657561,175.24414777640382,171.38471629804675,83.0,0.2364560588278654,2.452974905557203,15,low_range
14.635057335622733,7.831621715171,173.3424208492511,174.73427121903293,71.0,0.4648724951621272,2.0459614409019085,14,low_range
5.280132230765396,8.376914189651494,176.04255862795375,174.14418163214543,61.0,0.3696805158529305,2.498060446137567,15,low_range
6.016172837856061,13.328798775657937,173.76397002092494,169.53623881497273,78.0,0.5486335311143528,2.0100495929701894,17,low_range
10.57605139562617,11.44298524118226,175.03803500250322,170.3824102933992,68.0,0.0,2.4805660854518403,15,low_range
14.768662452596178,15.436421944321157,174.14334274740838,176.81969674718962,64.0,0.0,2.7455475501812114,15,low_range
12.21799244326207,7.631587811289137,171.81713186027412,171.79480894330976,70.0,0.375381197301544,1.7032704127976606,17,low_range
8.34871654181751,11.744443346232586,172.17408873497405,169.445600011379,76.0,0.2891347596737624,1.7022035220461436,13,low_range
15.310941225919343,6.233258091899781,173.51269651491805,175.5671091841605,65.0,0.5928886408793914,1.9586727541434876,13,low_range
